run,model,metric,value
20,VHF,L0,1.4285714285714286
21,VHF,MAE,2.09402952079159
21,VHF,L0,1.7142857142857142
22,VHF,MAE,2.2451864206540546
22,VHF,L0,1.7142857142857142
23,VHF,MAE,2.2538093052113033
23,VHF,L0,1.2857142857142858
24,VHF,MAE,1.674048006321651
24,VHF,L0,1.0
25,VHF,MAE,2.3282607891108005
25,VHF,L0,1.4285714285714286
26,VHF,MAE,2.072120570429593
26,VHF,L0,1.4285714285714286
27,VHF,MAE,2.0382488852477954
27,VHF,L0,1.5714285714285714
28,VHF,MAE,5.521533867797424
28,VHF,L0,2.5714285714285716
29,VHF,MAE,1.998650743537142
29,VHF,L0,1.5714285714285714
30,VHF,MAE,2.2067404966261073
30,VHF,L0,1.8571428571428572
31,VHF,MAE,2.176722265481411
31,VHF,L0,2.4285714285714284
32,VHF,MAE,2.0633872744289725
32,VHF,L0,1.2857142857142858
33,VHF,MAE,1.524171616165563
33,VHF,L0,0.42857142857142855
34,VHF,MAE,1.8915403401749773
34,VHF,L0,1.4285714285714286
35,VHF,MAE,2.083845358198136
35,VHF,L0,1.1428571428571428
36,VHF,MAE,1.9350891874730665
36,VHF,L0,1.8571428571428572
37,VHF,MAE,2.062790376760504
37,VHF,L0,1.4285714285714286
38,VHF,MAE,2.3418511345387816
38,VHF,L0,2.2857142857142856
39,VHF,MAE,1.956430705995176
39,VHF,L0,0.8571428571428571
40,VHF,MAE,2.1573087065195815
40,VHF,L0,1.8571428571428572
41,VHF,MAE,2.5092216107099143
41,VHF,L0,2.2857142857142856
42,VHF,MAE,2.194455952783967
42,VHF,L0,1.7142857142857142
43,VHF,MAE,1.9030441769637665
43,VHF,L0,0.8571428571428571
44,VHF,MAE,2.400338475061659
44,VHF,L0,2.5714285714285716
45,VHF,MAE,2.0336675320020645
45,VHF,L0,1.0
46,VHF,MAE,1.9920820229826541
46,VHF,L0,1.4285714285714286
47,VHF,MAE,2.261392065707137
47,VHF,L0,2.142857142857143
48,VHF,MAE,1.8230054318616231
48,VHF,L0,0.7142857142857143
49,VHF,MAE,1.250095538904552
49,VHF,L0,0.8571428571428571
50,VHF,MAE,2.5529332658193855
50,VHF,L0,2.7142857142857144
51,VHF,MAE,1.957755753825681
51,VHF,L0,1.5714285714285714
52,VHF,MAE,1.8540483862336987
52,VHF,L0,0.7142857142857143
53,VHF,MAE,1.3402566111476901
53,VHF,L0,0.7142857142857143
54,VHF,MAE,1.8334594162640532
54,VHF,L0,1.4285714285714286
55,VHF,MAE,2.4674102459550293
55,VHF,L0,2.2857142857142856
56,VHF,MAE,2.206723827979978
56,VHF,L0,1.4285714285714286
57,VHF,MAE,1.521692762962245
57,VHF,L0,0.5714285714285714
58,VHF,MAE,2.15996616087316
58,VHF,L0,1.7142857142857142
59,VHF,MAE,2.2594151724193643
59,VHF,L0,1.7142857142857142
60,VHF,MAE,2.1176606236391566
60,VHF,L0,1.5714285714285714
61,VHF,MAE,2.128503325053038
61,VHF,L0,1.5714285714285714
62,VHF,MAE,1.9819996388808077
62,VHF,L0,1.2857142857142858
63,VHF,MAE,2.0909526767556024
63,VHF,L0,1.1428571428571428
64,VHF,MAE,2.2234401136021926
64,VHF,L0,1.5714285714285714
65,VHF,MAE,2.2063795511348876
65,VHF,L0,1.8571428571428572
66,VHF,MAE,2.3075059489743057
66,VHF,L0,1.4285714285714286
67,VHF,MAE,2.301530468091569
67,VHF,L0,2.142857142857143
68,VHF,MAE,2.1346251527096913
68,VHF,L0,1.8571428571428572
69,VHF,MAE,1.8604693251496518
69,VHF,L0,0.8571428571428571
70,VHF,MAE,2.076641125832614
70,VHF,L0,1.5714285714285714
71,VHF,MAE,2.055727105789639
71,VHF,L0,1.7142857142857142
72,VHF,MAE,2.198007798022554
72,VHF,L0,1.4285714285714286
73,VHF,MAE,2.4952918834142763
73,VHF,L0,2.142857142857143
74,VHF,MAE,2.0547655250691537
74,VHF,L0,1.5714285714285714
75,VHF,MAE,2.260988380764001
75,VHF,L0,2.142857142857143
76,VHF,MAE,2.5202364410932954
76,VHF,L0,2.4285714285714284
77,VHF,MAE,2.0932760398896044
77,VHF,L0,1.5714285714285714
78,VHF,MAE,2.046132566295179
78,VHF,L0,1.7142857142857142
79,VHF,MAE,2.2193749712011592
79,VHF,L0,2.142857142857143
80,VHF,MAE,1.951867200142961
80,VHF,L0,1.2857142857142858
